customer_id,customer_name,email,country,segment,signup_date,order_count,first_order_date,last_order_date,has_orders,signup_to_first_order_days,signup_order_date_status,gross_sales,discount_amount,net_sales,units_sold,units_returned,return_amount,repeat_customer_flag,average_order_value,return_rate,discount_rate,days_since_last_order,customer_lifetime_days,analysis_date
300621,Dr. Jonathan Clark,erin84@example.net,India,Online,2020-09-04,2,2024-08-19,2025-03-28,True,1445.0,Valid,120966.74,6392.92068,114573.81932000001,130.0,0.0,0.0,True,57286.909660000005,0.0,0.05284858201518864,618.0,221.0,2026-12-06
300622,Leslie House,ryandodson@example.org,United States,Wholesale,2022-08-14,2,2024-03-18,2025-10-30,True,582.0,Valid,193563.90000000002,20195.74898,169838.18154999998,138.0,9.0,3529.96947,True,84919.09077499999,0.06521739130434782,0.10433634050564179,402.0,591.0,2026-12-06
300623,Kimberly Ryan,vwilliams@example.org,Brazil,Retail,2022-12-09,5,2023-09-08,2026-04-28,True,273.0,Valid,199560.77000000002,24680.214140000004,174880.55586000002,152.0,0.0,0.0,True,34976.111172000004,0.0,0.12367267444398015,222.0,963.0,2026-12-06
300624,Rebecca Wells,,Mexico,,2022-09-13,5,2023-02-27,2024-12-08,True,167.0,Valid,349056.41000000003,13925.369340000001,335131.04066000006,231.0,0.0,0.0,True,67026.20813200001,0.0,0.0398943234991731,728.0,650.0,2026-12-06
300625,Kevin Cole,patricia03@example.net,Mexico,Corporate,2021-10-26,3,2023-01-30,2024-11-05,True,461.0,Valid,251529.13,33213.27101,218315.85899,234.0,0.0,0.0,True,72771.95299666667,0.0,0.1320454255536923,761.0,645.0,2026-12-06
300626,Derek Schmidt,,India,Corporate,2025-03-09,3,2025-03-15,2026-05-18,True,6.0,Valid,108584.59,4189.05598,100681.2565,93.0,4.0,3714.27752,True,33560.41883333334,0.043010752688172046,0.03857873368587569,202.0,429.0,2026-12-06
300627,Tyler Lang,amanda86@example.org,Canada,Online,2022-08-25,3,2023-04-17,2025-11-22,True,235.0,Valid,127497.26999999999,7214.81697,118561.45128000001,133.0,3.0,1721.00175,True,39520.48376,0.022556390977443608,0.056588011413891456,379.0,950.0,2026-12-06
300628,Rebecca Bowman,kayla07@example.net,Vietnam,Wholesale,2023-05-03,3,2023-03-30,2026-04-22,True,-34.0,First Order Before Signup,137858.0,20579.76068,117278.23932,119.0,0.0,0.0,True,39092.746439999995,0.0,0.149282309913099,228.0,1119.0,2026-12-06
300629,Donna Wilson,saraprice@example.net,Germany,,2021-09-24,2,2023-02-04,2023-05-15,True,498.0,Valid,40423.32,1499.26476,38924.05524,108.0,0.0,0.0,True,19462.02762,0.0,0.03708910500176631,1301.0,100.0,2026-12-06
300630,Christina Cohen,murphyjohn@example.com,Brazil,,2022-04-23,4,2022-04-28,2026-04-15,True,5.0,Valid,415155.77,41801.7824,373353.9876,314.0,0.0,0.0,True,93338.4969,0.0,0.1006893928030917,235.0,1448.0,2026-12-06
300631,Paul Scott,emily62@example.com,Vietnam,Retail,2020-07-10,3,2024-05-13,2024-08-23,True,1403.0,Valid,169260.55,19129.57015,150130.97985,193.0,0.0,0.0,True,50043.65995,0.0,0.11301848038423602,835.0,102.0,2026-12-06
300632,Brent Huynh,whitney81@example.org,Australia,Corporate,2021-09-07,0,,,False,,Cannot Determine,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,2026-12-06
300633,Sarah Smith,camerontownsend@example.com,Vietnam,,2025-07-30,4,2025-07-31,2026-04-03,True,1.0,Valid,185341.13,24447.091229999998,160894.03877,154.0,0.0,0.0,True,40223.5096925,0.0,0.1319032166794278,247.0,246.0,2026-12-06
300634,Jerry Martinez,edixon@example.net,United States,Corporate,2025-06-28,3,2025-11-19,2026-06-01,True,144.0,Valid,191393.19,31961.746929999998,159431.44307,143.0,0.0,0.0,True,53143.81435666667,0.0,0.1669952150857614,188.0,194.0,2026-12-06
300635,Heather Davis,paullopez@example.com,United States,Online,2023-09-26,2,2024-02-29,2024-08-05,True,156.0,Valid,307185.16000000003,11131.23479,296053.92525,180.0,0.0,0.0,True,148026.962625,0.0,0.036236238723250824,853.0,158.0,2026-12-06
300636,Lisa Montes,,Japan,Retail,2024-04-16,3,2024-10-02,2026-06-09,True,169.0,Valid,47418.770000000004,468.3869,46950.3831,62.0,0.0,0.0,True,15650.1277,0.0,0.009877668695328875,180.0,615.0,2026-12-06
300637,Kimberly Mendoza,anthony66@example.org,China,Online,2021-06-19,5,2022-06-30,2025-06-14,True,376.0,Valid,508651.9,47415.18965,461236.71035,391.0,0.0,0.0,True,92247.34207,0.0,0.0932173646653045,540.0,1080.0,2026-12-06
300638,Jennifer Jackson,vayala@example.net,Vietnam,Corporate,2024-09-13,4,2025-07-29,2025-11-29,True,319.0,Valid,103493.8,13505.89998,89987.90002,126.0,0.0,0.0,True,22496.975005,0.0,0.1304996046139962,372.0,123.0,2026-12-06
300639,Cristina Sandoval DVM,dgrant@example.com,Germany,Wholesale,2020-12-31,4,2021-07-01,2024-06-14,True,182.0,Valid,333935.61,36546.31163,291550.23943,323.0,6.0,5839.05894,True,72887.5598575,0.018575851393188854,0.10944119325878422,905.0,1079.0,2026-12-06
300640,Steven Johnson,adamkelly@example.net,Japan,Corporate,2022-04-11,6,2023-06-22,2026-07-26,True,437.0,Valid,534015.76,50203.73896999999,483812.02103,444.0,0.0,0.0,True,80635.33683833333,0.0,0.09401171787514284,133.0,1130.0,2026-12-06
300641,Jennifer Monroe,michelle12@example.org,Australia,Wholesale,2025-05-02,5,2025-06-22,2026-07-18,True,51.0,Valid,322934.96,50145.462069999994,272789.49793,342.0,0.0,0.0,True,54557.899586,0.0,0.1552803761785345,141.0,391.0,2026-12-06
300642,Audrey Taylor,jspencer@example.net,China,Retail,2023-08-21,6,2024-02-24,2026-05-31,True,187.0,Valid,150880.8,16519.89737,134360.90263,175.0,0.0,0.0,True,22393.483771666666,0.0,0.1094897254654005,189.0,827.0,2026-12-06
300643,Robert Hartman,john86@example.com,United Kingdom,,2024-06-21,3,2024-08-18,2026-04-17,True,58.0,Valid,249836.83,25539.008569999998,224297.82143,177.0,0.0,0.0,True,74765.94047666667,0.0,0.1022227530264453,233.0,607.0,2026-12-06
300644,Todd Ortega,heathercabrera@example.org,Australia,Wholesale,2020-10-11,4,2021-12-20,2026-01-15,True,435.0,Valid,245876.64,11823.30755,228632.27964999998,218.0,5.0,5421.0528,True,57158.069912499996,0.022935779816513763,0.0480863393529373,325.0,1487.0,2026-12-06
300645,Vicki Hester,charles44@example.com,Mexico,Online,2022-01-25,5,2022-07-06,2026-05-03,True,162.0,Valid,269160.65,31625.030260000003,237535.61974,250.0,0.0,0.0,True,47507.123948,0.0,0.11749499884176978,217.0,1397.0,2026-12-06
300646,Mrs. Michelle Kane,coxcody@example.com,Germany,Corporate,2020-10-11,1,2025-07-24,2025-07-24,True,1747.0,Valid,65760.15,5783.088449999999,59977.06155,35.0,0.0,0.0,False,59977.06155,0.0,0.08794214201153738,500.0,0.0,2026-12-06
300647,Caleb Ray,halljoshua@example.net,China,Corporate,2024-07-03,4,2025-04-22,2026-01-22,True,293.0,Valid,188306.32,6250.00346,182056.31654,182.0,0.0,0.0,True,45514.079135,0.0,0.03319061973066013,318.0,275.0,2026-12-06
300648,Angela Marquez,rebecca41@example.com,Australia,Online,2024-06-09,2,2025-03-30,2025-07-22,True,294.0,Valid,130373.34,11380.73094,118992.60905999999,159.0,0.0,0.0,True,59496.304529999994,0.0,0.08729339096474785,502.0,114.0,2026-12-06
300649,Thomas Fisher,joseph02@example.org,Canada,Online,2024-06-04,5,2024-11-15,2026-02-23,True,164.0,Valid,341696.74,48487.613620000004,293209.12638000003,324.0,0.0,0.0,True,58641.825276,0.0,0.1419024765059216,286.0,465.0,2026-12-06
300650,April Vance,harrisonmichael@example.net,Germany,Online,2021-02-19,4,2021-04-23,2023-12-21,True,63.0,Valid,80186.92000000001,13374.73472,62314.07000000001,146.0,2.0,4498.11528,True,15578.517500000002,0.0136986301369863,0.16679446872382675,1081.0,972.0,2026-12-06
300651,Todd Jacobson,christopherjackson@example.net,United States,,2021-03-14,2,2021-11-01,2022-07-28,True,232.0,Valid,96291.5,9881.05464,86410.44536,99.0,0.0,0.0,True,43205.22268,0.0,0.10261606310006595,1592.0,269.0,2026-12-06
300652,Ashley Burnett,trobinson@example.org,Mexico,,2025-04-03,2,2025-12-31,2026-06-11,True,272.0,Valid,114579.80000000002,5155.257439999999,109424.54256,126.0,0.0,0.0,True,54712.27128,0.0,0.04499272507021306,178.0,162.0,2026-12-06
300653,Sharon Hicks,hsmith@example.com,Brazil,,2021-07-06,2,2021-08-17,2024-07-25,True,42.0,Valid,110332.58,9370.710019999999,100961.86997999999,67.0,0.0,0.0,True,50480.934989999994,0.0,0.08493148642042087,864.0,1073.0,2026-12-06
300654,Sarah Vasquez,brianclark@example.net,Australia,Retail,2023-07-20,5,2023-10-25,2026-04-12,True,97.0,Valid,315263.61,31130.732750000003,284132.87725,263.0,0.0,0.0,True,56826.575450000004,0.0,0.09874508748408992,238.0,900.0,2026-12-06
300655,Eileen Taylor,sbartlett@example.com,Brazil,Online,2022-08-10,3,2023-06-10,2025-02-18,True,304.0,Valid,50774.759999999995,890.81684,49883.94316,85.0,0.0,0.0,True,16627.981053333333,0.0,0.017544481549494277,656.0,619.0,2026-12-06
300656,Belinda Fisher,hsmith@example.com,China,Retail,2021-11-28,5,2022-03-11,2025-04-10,True,103.0,Valid,364369.59,57382.16247,306987.42753,358.0,0.0,0.0,True,61397.485506,0.0,0.15748340159232277,605.0,1126.0,2026-12-06
300657,Melissa Ray,coffeyjohn@example.net,United Kingdom,Corporate,2023-08-14,3,2024-10-17,2026-05-23,True,430.0,Valid,104188.59,12304.260900000001,91884.3291,134.0,6.0,0.0,True,30628.1097,0.04477611940298507,0.11809604967300164,197.0,583.0,2026-12-06
300658,Dr. Monique Sutton MD,joshuarodriguez@example.org,China,Corporate,2020-11-12,5,2022-05-03,2026-02-21,True,537.0,Valid,418915.11000000004,58066.15967000001,350927.92297,356.0,8.0,9921.02736,True,70185.584594,0.02247191011235955,0.1386108027232534,288.0,1390.0,2026-12-06
300659,Sandra Smith,,Mexico,Retail,2023-12-04,7,2024-05-14,2025-12-27,True,162.0,Valid,368405.24000000005,30952.47729,337452.76271,306.0,0.0,0.0,True,48207.537529999994,0.0,0.08401747295993943,344.0,592.0,2026-12-06
300660,Sheila Nguyen,hgray@example.net,Germany,Online,2024-04-14,3,2025-01-01,2026-04-05,True,262.0,Valid,269642.05,29904.139049999998,236282.02103,154.0,4.0,3455.88992,True,78760.67367666667,0.025974025974025976,0.11090309931258867,245.0,459.0,2026-12-06
300661,Shannon Thomas,qgomez@example.net,India,Wholesale,2022-01-15,1,2024-07-07,2024-07-07,True,904.0,Valid,68707.4,10650.4576,58056.9424,49.0,0.0,0.0,False,58056.9424,0.0,0.15501179785583505,882.0,0.0,2026-12-06
300662,Donald Williams Jr.,ymoore@example.org,Australia,Retail,2021-11-17,0,,,False,,Cannot Determine,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,2026-12-06
300663,Christina Rodriguez,donald42@example.com,Mexico,Retail,2024-05-28,5,2024-06-16,2025-11-17,True,19.0,Valid,368832.54000000004,24780.222120000002,344052.31788,279.0,0.0,0.0,True,68810.463576,0.0,0.06718556372493598,384.0,519.0,2026-12-06
300664,Phillip Brown,pbailey@example.org,Mexico,Online,2024-07-05,4,2025-10-09,2026-06-25,True,461.0,Valid,155890.32,6571.35874,149318.96126,156.0,0.0,0.0,True,37329.740315,0.0,0.04215373180323191,164.0,259.0,2026-12-06
300665,Desiree Woods,enelson@example.org,Vietnam,Corporate,2022-11-29,3,2023-03-06,2026-07-14,True,97.0,Valid,80694.68000000001,1340.8941799999998,79353.78582,114.0,0.0,0.0,True,26451.26194,0.0,0.016616884533156333,145.0,1226.0,2026-12-06
300666,Richard Brewer,jrobinson@example.net,United States,,2022-11-09,4,2022-12-02,2024-11-27,True,23.0,Valid,145828.47999999998,4163.78784,136864.6096,94.0,8.0,4800.08256,True,34216.1524,0.0851063829787234,0.028552638277516165,739.0,726.0,2026-12-06
300667,Derek Wood,hannah48@example.com,Japan,Wholesale,2023-11-16,3,2025-07-02,2026-03-25,True,594.0,Valid,71675.83,2715.01242,68960.81758,119.0,0.0,0.0,True,22986.939193333335,0.0,0.037879050999479184,256.0,266.0,2026-12-06
300668,Keith Dyer,rachelking@example.org,Brazil,Online,2024-05-24,3,2025-04-18,2025-10-26,True,329.0,Valid,81402.66,544.97472,80857.68528,97.0,0.0,0.0,True,26952.56176,0.0,0.006694802356581468,406.0,191.0,2026-12-06
300669,Kristi Austin,courtneymadden@example.org,Vietnam,Retail,2024-06-14,1,2024-09-14,2024-09-14,True,92.0,Valid,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,,,813.0,0.0,2026-12-06
300670,Randy Carrillo,abradley@example.com,Vietnam,Online,2021-05-30,3,2023-01-17,2025-09-09,True,597.0,Valid,135290.45,23263.774169999997,112026.67583,72.0,0.0,0.0,True,37342.225276666664,0.0,0.1719542966262585,453.0,966.0,2026-12-06
300671,Eric Duran,,Mexico,Retail,2021-08-19,7,2022-06-04,2025-12-02,True,289.0,Valid,545203.37,61992.421610000005,476495.16372,462.0,7.0,6715.78467,True,68070.73767428572,0.015151515151515152,0.11370513283877905,369.0,1277.0,2026-12-06
300672,Toni Cunningham,cody79@example.org,United States,Online,2023-10-23,3,2024-05-11,2026-07-13,True,201.0,Valid,236225.24,23908.5928,212316.64719999998,177.0,0.0,0.0,True,70772.21573333333,0.0,0.1012110001454544,146.0,793.0,2026-12-06
300673,Scott Kelly,amandasnyder@example.com,United Kingdom,Online,2025-02-11,1,2025-08-29,2025-08-29,True,199.0,Valid,98864.64000000001,3591.5430399999996,95273.09696,70.0,0.0,0.0,False,95273.09696,0.0,0.03632788264843729,464.0,0.0,2026-12-06
300674,Billy Cunningham,jessedelacruz@example.org,India,Wholesale,2025-06-14,2,2026-03-18,2026-07-29,True,277.0,Valid,140579.59,8250.66393,132328.92607,107.0,0.0,0.0,True,66164.463035,0.0,0.05869033997040396,130.0,133.0,2026-12-06
300675,Nancy Garcia,ohiggins@example.net,Brazil,Online,2022-12-31,9,2023-01-21,2026-06-28,True,21.0,Valid,692691.09,30892.90062,661798.18938,552.0,0.0,0.0,True,73533.13215333334,0.0,0.044598380239018236,161.0,1254.0,2026-12-06
300676,Andrew Smith,,France,Retail,2021-09-26,8,2023-04-27,2025-12-05,True,578.0,Valid,333587.32,42769.82419,290817.49583,330.0,0.0,0.0,True,36352.18697875,0.0,0.12821178032186595,366.0,953.0,2026-12-06
300677,Daniel Peterson,cheryldavis@example.com,France,Retail,2023-08-10,2,2023-08-29,2025-06-26,True,19.0,Valid,160121.40999999997,34812.255509999995,120472.68629000001,133.0,2.0,4836.4682,True,60236.343145000006,0.015037593984962405,0.217411622280868,528.0,667.0,2026-12-06
300678,Lori Hodges,alvarezjoshua@example.org,Japan,Wholesale,2024-08-14,4,2025-04-13,2026-07-10,True,242.0,Valid,128453.19,5785.4561699999995,122667.73383,132.0,0.0,0.0,True,30666.9334575,0.0,0.04503941217808603,149.0,453.0,2026-12-06
300679,Abigail Wilkinson,lauraclay@example.org,Mexico,Wholesale,2023-12-14,3,2024-04-14,2025-10-31,True,122.0,Valid,180100.93,12525.028569999999,167575.90143,160.0,0.0,0.0,True,55858.63381,0.0,0.06954449691070445,401.0,565.0,2026-12-06
300680,Tammy Ramirez,whorton@example.com,China,Online,2021-02-08,7,2021-09-29,2026-02-06,True,233.0,Valid,191714.06,34753.64383,156960.41617,153.0,0.0,0.0,True,22422.916595714287,0.0,0.1812785344486471,303.0,1591.0,2026-12-06
300681,Patrick Hooper,,France,Corporate,2023-06-12,6,2023-06-25,2025-09-02,True,13.0,Valid,495576.12,51077.78183,444498.33817,486.0,0.0,0.0,True,74083.05636166666,0.0,0.10306747998672737,460.0,800.0,2026-12-06
300682,Christopher Wilcox,davidmurray@example.net,Brazil,Wholesale,2021-01-11,1,2023-07-21,2023-07-21,True,921.0,Valid,50883.7,2648.7161,48234.98390000001,35.0,0.0,0.0,False,48234.98390000001,0.0,0.05205431405341986,1234.0,0.0,2026-12-06
300683,Amanda Swanson,michaelsherman@example.com,United Kingdom,Online,2022-11-29,1,2026-05-30,2026-05-30,True,1278.0,Valid,55510.85,166.53255,55344.31745,43.0,0.0,0.0,False,55344.31745,0.0,0.0029999999999999996,190.0,0.0,2026-12-06
300684,Michael Bass,thomassmith@example.com,India,Wholesale,2024-11-02,1,2025-10-13,2025-10-13,True,345.0,Valid,189141.07,16457.72523,172683.34477,106.0,0.0,0.0,False,172683.34477,0.0,0.08701296460890276,419.0,0.0,2026-12-06
300685,Ryan Fisher,duranjason@example.org,Vietnam,Wholesale,2020-11-03,4,2021-05-30,2025-12-31,True,208.0,Valid,141605.71000000002,11457.309799999999,130148.4002,116.0,0.0,0.0,True,32537.10005,0.0,0.08090994212027183,340.0,1676.0,2026-12-06
300686,Michael Martin,olivia29@example.net,Brazil,Retail,2022-09-27,8,2023-01-08,2026-05-29,True,103.0,Valid,635534.84,66160.38824999999,561201.63419,450.0,6.0,8172.81756,True,70150.20427375,0.013333333333333334,0.10410190612052046,191.0,1237.0,2026-12-06
300687,Jerry Jackson,qramirez@example.net,Vietnam,Corporate,2023-12-20,4,2024-09-08,2025-09-02,True,263.0,Valid,440832.79,45349.19245,395483.59759,297.0,0.0,0.0,True,98870.8993975,0.0,0.10287164085502806,460.0,359.0,2026-12-06
300688,Patricia Smith,,Germany,Corporate,2021-09-26,7,2022-04-06,2025-12-05,True,192.0,Valid,247234.05000000002,29901.366719999998,217332.68328,204.0,0.0,0.0,True,31047.526182857142,0.0,0.1209435622641784,366.0,1339.0,2026-12-06
300689,Kevin Hogan,rachelhall@example.net,India,Corporate,2022-12-27,6,2023-05-06,2026-02-19,True,130.0,Valid,483806.78,21337.24698,462469.53302,423.0,0.0,0.0,True,77078.25550333333,0.0,0.044102827537886094,290.0,1020.0,2026-12-06
300690,Kristin Foster,brianwhite@example.org,India,,2023-05-02,1,2024-08-11,2024-08-11,True,467.0,Valid,51387.81,4909.17338,46478.63662,42.0,0.0,0.0,False,46478.63662,0.0,0.09553186602036554,847.0,0.0,2026-12-06
300691,Anthony Garrison,allenandrea@example.com,Japan,Corporate,2024-08-28,6,2024-11-29,2026-02-27,True,93.0,Valid,316307.25,28295.15959,288012.09041,287.0,0.0,0.0,True,48002.015068333334,0.0,0.08945466659395256,282.0,455.0,2026-12-06
300692,Dean Dunn,bradleyhenry@example.org,India,Corporate,2023-04-16,8,2023-12-29,2026-03-02,True,257.0,Valid,267517.37,8758.832699999999,258758.5373,241.0,0.0,0.0,True,32344.8171625,0.0,0.032741173778734436,279.0,794.0,2026-12-06
300693,Melissa Davis,colleenjones@example.net,Germany,Wholesale,2021-05-13,2,2022-05-13,2022-08-06,True,365.0,Valid,155512.76,20980.827390000002,134531.93261,124.0,0.0,0.0,True,67265.966305,0.0,0.1349138642385358,1583.0,85.0,2026-12-06
300694,Philip Murray,victoria50@example.org,India,Wholesale,2023-11-01,4,2025-01-17,2026-04-12,True,443.0,Valid,226998.59999999998,36901.52578,190097.07422,201.0,0.0,0.0,True,47524.268555,0.0,0.16256279016698785,238.0,450.0,2026-12-06
300695,Patricia Vazquez,millerfrederick@example.net,United States,Corporate,2024-06-28,4,2025-02-17,2025-12-12,True,234.0,Valid,101711.87,10777.2136,90934.6564,135.0,0.0,0.0,True,22733.6641,0.0,0.10595826819426286,359.0,298.0,2026-12-06
300696,Angela Lee,gonzalespatricia@example.net,Germany,Wholesale,2024-09-14,4,2025-02-28,2026-05-28,True,167.0,Valid,197553.05,31107.694470000002,166445.35553,206.0,0.0,0.0,True,41611.3388825,0.0,0.15746501747252195,192.0,454.0,2026-12-06
300697,Nicole Jacobs,vanessaedwards@example.net,Australia,Wholesale,2022-07-10,6,2023-01-20,2025-01-14,True,194.0,Valid,332392.71,18489.59559,313903.11441000004,274.0,0.0,0.0,True,52317.18573500001,0.0,0.0556257554204483,691.0,725.0,2026-12-06
300698,Maria Goodwin,erik82@example.net,Japan,Online,2021-03-29,1,2022-02-05,2022-02-05,True,313.0,Valid,55464.73,1053.82987,54410.90013,23.0,0.0,0.0,False,54410.90013,0.0,0.019,1765.0,0.0,2026-12-06
300699,Donna Boyd,hernandezmadison@example.com,United Kingdom,Online,2024-01-03,5,2024-03-02,2026-07-20,True,59.0,Valid,433685.19,38626.51687,395058.67313,335.0,0.0,0.0,True,79011.734626,0.0,0.08906579648246693,139.0,870.0,2026-12-06
300700,Emily Harrison,cmcdonald@example.net,Mexico,Online,2023-03-04,4,2024-06-01,2024-11-20,True,455.0,Valid,95460.67,6297.76432,89162.90568,137.0,0.0,0.0,True,22290.72642,0.0,0.0659723456791158,746.0,172.0,2026-12-06
300701,Stacey Gray,christopher84@example.net,Japan,Retail,2020-11-28,1,2023-07-23,2023-07-23,True,967.0,Valid,39572.11,5061.3612,34510.7488,22.0,0.0,0.0,False,34510.7488,0.0,0.1279022321528976,1232.0,0.0,2026-12-06
300702,Bryce Gutierrez,william55@example.net,Mexico,,2021-05-31,3,2024-09-13,2026-04-15,True,1201.0,Valid,95321.87,6346.53414,88975.33585999999,120.0,0.0,0.0,True,29658.445286666665,0.0,0.06658004233446113,235.0,579.0,2026-12-06
300703,Christopher Ray,tranbenjamin@example.com,Germany,Wholesale,2020-11-28,6,2023-06-01,2025-10-20,True,915.0,Valid,359063.56,29608.17951,327356.72028999997,370.0,5.0,2098.6602,True,54559.45338166666,0.013513513513513514,0.08245943840694946,412.0,872.0,2026-12-06
300704,Jason Chase,ymontgomery@example.org,India,Wholesale,2020-12-05,3,2022-07-21,2025-05-14,True,593.0,Valid,544188.38,66220.76686,477967.61312,319.0,0.0,0.0,True,159322.53770666666,0.0,0.12168721217457823,571.0,1028.0,2026-12-06
300705,Tiffany Chase,davidbrown@example.org,China,Retail,2024-07-11,1,2025-09-22,2025-09-22,True,438.0,Valid,28133.0,3207.162,24925.838,14.0,0.0,0.0,False,24925.838,0.0,0.11399999999999999,440.0,0.0,2026-12-06
300706,Dawn Rice,greenjessica@example.net,Mexico,Wholesale,2025-04-21,5,2025-02-06,2026-03-03,True,-74.0,First Order Before Signup,217799.21,23151.34192,194647.86808000001,163.0,0.0,0.0,True,38929.573616,0.0,0.10629672127828195,278.0,390.0,2026-12-06
300707,Kathleen Galvan,nicholasgallagher@example.net,Australia,Wholesale,2021-07-21,10,2021-11-26,2025-12-01,True,128.0,Valid,615794.98,35175.36896,580619.61102,535.0,0.0,0.0,True,58061.961101999994,0.0,0.05712188326056182,370.0,1466.0,2026-12-06
300708,David Nunez,heathermontgomery@example.com,Germany,,2023-11-26,2,2025-03-04,2025-11-13,True,464.0,Valid,164907.82,15340.80974,149567.01026,116.0,0.0,0.0,True,74783.50513,0.0,0.0930265753316004,388.0,254.0,2026-12-06
300709,Maria Estrada,rickey20@example.org,China,Wholesale,2024-04-17,4,2024-09-07,2026-01-02,True,143.0,Valid,125760.56999999999,8732.33142,117028.23857999999,124.0,0.0,0.0,True,29257.059644999998,0.0,0.06943616286090307,338.0,482.0,2026-12-06
300710,Bianca Bowen,tlewis@example.com,Mexico,Corporate,2025-01-22,5,2025-09-29,2026-03-27,True,250.0,Valid,136435.66999999998,26509.29547,109926.37453,118.0,0.0,0.0,True,21985.274906,0.0,0.19429886238694033,254.0,179.0,2026-12-06
300711,Samantha Carter,wmoore@example.com,Australia,Wholesale,2021-01-28,4,2021-04-01,2026-07-01,True,63.0,Valid,244494.07,30714.25137,213779.81863,282.0,0.0,0.0,True,53444.9546575,0.0,0.12562370682446408,158.0,1917.0,2026-12-06
300712,Amanda Powell,jenniferwood@example.net,Mexico,Retail,2024-06-14,3,2025-03-10,2026-01-14,True,269.0,Valid,181558.83000000002,36670.41831,144888.41169,191.0,0.0,0.0,True,48296.13723,0.0,0.20197540549253373,326.0,310.0,2026-12-06
300713,Tyler Pruitt,barnettterry@example.com,China,Wholesale,2024-01-30,1,2025-04-18,2025-04-18,True,444.0,Valid,149440.25999999998,22649.187280000002,126791.07272000001,119.0,0.0,0.0,False,126791.07272000001,0.0,0.15156014369889348,597.0,0.0,2026-12-06
300714,Dylan Johnston,ingramjessica@example.com,Mexico,Online,2022-09-20,4,2022-10-03,2026-05-03,True,13.0,Valid,429311.07,50593.55281000001,378717.51719000004,280.0,0.0,0.0,True,94679.37929750001,0.0,0.11784823720012626,217.0,1308.0,2026-12-06
300715,Kelly Greer,martin27@example.net,United Kingdom,,2021-11-14,5,2022-04-11,2025-11-22,True,148.0,Valid,271978.42000000004,40617.84758,231360.57241999998,196.0,0.0,0.0,True,46272.114484,0.0,0.14934217052955892,379.0,1321.0,2026-12-06
300716,Michael Johnson,kaiserkelly@example.org,United Kingdom,Corporate,2024-10-27,3,2025-01-31,2025-10-07,True,96.0,Valid,93462.69,2633.6702099999998,90829.01978999999,141.0,0.0,0.0,True,30276.33993,0.0,0.02817884024095604,425.0,249.0,2026-12-06
300717,Phillip Kelly,brenda16@example.net,Vietnam,Retail,2025-03-31,5,2025-10-01,2026-08-01,True,184.0,Valid,318371.53,51144.33027,267227.19973,263.0,0.0,0.0,True,53445.439946,0.0,0.16064354205917844,127.0,304.0,2026-12-06
300718,Brian Davis,ufox@example.org,Germany,Corporate,2021-10-10,2,2025-03-09,2026-04-10,True,1246.0,Valid,20219.68,5378.43488,14841.24512,13.0,0.0,0.0,True,7420.62256,0.0,0.26599999999999996,240.0,397.0,2026-12-06
300719,Christina Watkins,travistaylor@example.net,United Kingdom,Retail,2023-05-22,5,2023-08-27,2026-03-24,True,97.0,Valid,318032.45,49251.35856,268781.09144,174.0,0.0,0.0,True,53756.218288,0.0,0.1548626832261928,257.0,940.0,2026-12-06
300720,Stephen Bond,hubersamantha@example.net,Australia,,2022-04-12,2,2023-01-02,2025-04-28,True,265.0,Valid,239820.31,21608.58966,218211.72034,248.0,0.0,0.0,True,109105.86017,0.0,0.09010325130511257,587.0,847.0,2026-12-06
300721,Vernon Esparza Jr.,umaxwell@example.net,Mexico,,2024-06-21,8,2024-08-21,2026-04-01,True,61.0,Valid,318174.67,63571.902910000004,254602.76708999998,298.0,0.0,0.0,True,31825.345886249997,0.0,0.19980189783806487,249.0,588.0,2026-12-06
300722,Cody Hoover,willismatthew@example.com,United States,Wholesale,2025-02-14,3,2025-03-09,2026-01-04,True,23.0,Valid,13177.59,2045.85313,11131.73687,12.0,0.0,0.0,True,3710.5789566666667,0.0,0.15525244980303682,336.0,301.0,2026-12-06
300723,Kyle Glass,haleycook@example.net,Mexico,Online,2021-03-23,3,2021-07-31,2025-05-03,True,130.0,Valid,356846.62,57729.05028,299117.56972,230.0,0.0,0.0,True,99705.85657333334,0.0,0.16177552776035822,582.0,1372.0,2026-12-06
300724,Drew Werner,hornerebecca@example.org,India,Wholesale,2024-03-06,2,2025-10-29,2026-03-20,True,602.0,Valid,185659.24,23520.07228,162139.16772,179.0,0.0,0.0,True,81069.58386,0.0,0.12668409221108523,261.0,142.0,2026-12-06
300725,Jenna Lynch,dennis01@example.com,United States,Online,2025-01-28,6,2025-02-26,2026-07-09,True,29.0,Valid,186488.66,16048.70356,170439.95643999998,319.0,0.0,0.0,True,28406.659406666662,0.0,0.08605726246303662,150.0,498.0,2026-12-06
300726,Shelby Fowler,daniel43@example.org,France,Retail,2023-09-07,5,2023-09-20,2025-03-23,True,13.0,Valid,199294.27,37799.75752,161494.51248,141.0,0.0,0.0,True,32298.902496000002,0.0,0.1896680597992105,623.0,550.0,2026-12-06
