customer_id,customer_name,email,country,segment,signup_date
300729,Andrew Reese,,France,Wholesale,18-01-2021
300730,Alex Conner,travisfoster@example.com,Germany,Online,17-Nov-20
300731,Kelly Davis,ronaldbradford@example.org,Germany,Corporate,30-06-2025
300732,Amy Dyer,peter91@example.org,China,Online,20-05-2025
300733,Angel Bentley,corythompson@example.org,India,Online,06-08-2022
300734,Anthony Jordan,ryanrodriguez@example.net,Vietnam,Retail,07-12-2021
300735,Justin Barrera,traceyguerra@example.com,Australia,Retail,25-11-2024
300736,David Kemp,leontracie@example.org,India,Retail,30-05-2024
300737,Scott Durham,ricklewis@example.net,France,Wholesale,18-05-2022
300738,Amy Estrada,bvazquez@example.net,India,Online,15-07-2022
300739,Wendy Carpenter,prattjustin@example.org,India,Online,10-10-2024
300740,Jody Scott,richardharper@example.net,China,Retail,04-05-2025
300741,Pamela Armstrong,qkane@example.com,United Kingdom,Corporate,14-10-2023
300742,Olivia Reese,hdavis@example.com,Mexico,Corporate,25-10-2024
300743,Lauren Walsh,dylancunningham@example.com,Mexico,Online,23-05-2021
300744,Emily Montgomery,stephaniezamora@example.org,France,Online,08-10-2020
300745,Sabrina Phillips,kimberlyjordan@example.net,Vietnam,Wholesale,03-08-2021
300746,Jennifer Lyons,omoore@example.org,Brazil,Online,19-06-2023
300747,Steven May,karacollins@example.net,Australia,Corporate,13-12-2022
300748,Erika Bates,debra82@example.net,Germany,Wholesale,21-10-2021
300749,Sara Pollard,merrittsusan@example.net,Canada,Retail,24-02-2025
300750,Michael Bishop,anthony26@example.net,Australia,Online,03-04-2021
300751,Bridget Guerrero,bowerspatrick@example.com,India,Online,24-06-2024
300752,Tammy Robinson,gstokes@example.net,France,Corporate,22-05-2022
300753,Pamela Aguirre,,China,Online,25-10-2024
300754,Chase Matthews,melissa40@example.org,england,Online,07-20-2024
300755,Paul Smith,yburke@example.org,Australia,Wholesale,29-10-2024
300756,William Hughes,charlesbarnett@example.net,China,Online,28-08-2025
300757,Sarah Williams,brooksbrian@example.net,Japan,Wholesale,04-05-2022
300758,Lawrence Hodge,brian62@example.net,United Kingdom,Retail,22-01-2022
300759,Tiffany May,brentrichardson@example.net,Canada,Wholesale,10-04-2023
300760,Jon Ramos,peter07@example.org,Mexico,Retail,23-01-2022
300761,Jennifer Anderson,melvinpeters@example.org,Brazil,Online,17-04-2024
300762,Mario Wells MD,hendrixariana@example.net,Mexico,Corporate,23-05-2024
300763,Alison Zuniga,carlos33@example.org,Japan,Corporate,30-Dec-20
300764,Casey Velazquez,jennifer23@example.com,India,Retail,07-12-2022
300765,John Ho,ksmith@example.net,Brazil,Wholesale,30-03-2025
300766,April Rodriguez,gyoung@example.net,Japan,Corporate,04-03-2021
300767,Joshua Bray,nmartinez@example.com,Germany,Retail,03-04-2022
300768,Elizabeth Baker,,Vietnam,Wholesale,13-01-2021
300769,James Dixon,reynoldsjustin@example.org,U.K.,Retail,12-04-2022
300770,David Garcia,jferguson@example.com,Vietnam,Wholesale,05-11-2021
300771,Mr. Thomas Jones PhD,humphreypatricia@example.net,Vietnam,Wholesale,14-05-2024
300772,Mark Green,ijackson@example.com,Germany,Retail,07-05-2023
300773,Nicholas Obrien II,odelacruz@example.net,France,Retail,03-05-2024
300774,Jose Stephens,ricky53@example.net,USA,Online,17-11-2021
300775,Allison Floyd,hpowell@example.com,France,Retail,31-05-2024
300776,Scott Crawford,zholmes@example.org,Mexico,Corporate,21-01-2023
300777,Phillip Bennett,christopherpittman@example.org,Mexico,Online,18-12-2024
300778,Michael Miller,qshelton@example.com,Vietnam,Wholesale,13-10-2021
300779,William Giles,richard21@example.net,Japan,Wholesale,27-09-2020
300780,Angel Duncan,ashley79@example.org,india,Wholesale,03-12-2023
300781,Melanie Young,krista02@example.org,Germany,,15-06-2023
300782,Gary Johnson,,France,,15-Feb-25
300783,Katie Carter,,India,Retail,28-08-2023
300784,Andrea Miller,shannon88@example.com,Germany,,18-09-2023
300785,Amanda Pena,kellyharold@example.net,United Kingdom,Wholesale,23-06-2025
300786,Craig Hammond,anthonygilbert@example.com,Canada,Wholesale,03-09-2022
300787,Lucas Ball,isimpson@example.com,Japan,Corporate,26-07-2022
300788,Marcus Herman,jhiggins@example.org,Canada,Corporate,03-08-2022
300789,Kathleen Brady,erin06@example.net,China,Wholesale,07-04-2022
300790,Cynthia Williams,nicole56@example.com,Mexico,Wholesale,06-08-2021
300791,Jesus Johnson,jacksonrachel@example.org,Canada,,04-20-2024
300792,James King,zmurray@example.org,India,Wholesale,22-07-2024
300793,Lisa Lopez,cynthiaanderson@example.net,Vietnam,Wholesale,05-14-2021
300794,Rachel Greer,michellelee@example.net,France,Online,12-05-2024
300795,Christopher Miller,jacob57@example.org,France,Corporate,03-05-2025
300796,Christopher Johnston,oshah@example.net,Vietnam,Retail,26-03-2025
300797,Rachael Wood,michelleayers@example.org,Japan,Wholesale,10-10-2021
300798,Jacob Lynn,ystone@example.net,Canada,Retail,19-06-2023
300799,Nicole Mejia,mallory30@example.org,United States,,15-04-2022
300800,Sherry English,housedaniel@example.com,Vietnam,,13-03-2022
300801,Curtis Whitaker,brandi40@example.org,Germany,Online,29-08-2023
300802,Eric Nguyen,urodriguez@example.org,China,Retail,09-11-2024
300803,Holly Mercado,halvarez@example.org,United Kingdom,Retail,14-03-2021
300804,Samuel Williams,stephanie21@example.com,Mexico,Retail,08-11-2021
300805,Amanda Gomez,hreyes@example.org,Brazil,Online,01-06-2025
300806,Kristina Jacobs,katherinesmith@example.com,France,Wholesale,23-02-2024
300807,Kelsey Gates,richard25@example.net,Japan,Wholesale,24-04-2021
300808,Jessica Brown,michelle98@example.com,us,Retail,16-Sep-24
300809,Jeremy Evans,devonmccarthy@example.net,Mexico,Wholesale,16-08-2024
300810,Maureen Weaver,jessica65@example.com,Australia,Corporate,08-05-2022
300811,Donna Shaw,susan11@example.net,Japan,Corporate,08-08-2024
300812,Chad Rosales,williamslaurie@example.com,Canada,Retail,21-Oct-22
300813,Sherry Jones,davidwiley@example.org,DE,Wholesale,11-Nov-23
300814,Andrea Smith,timothy83@example.net,United States,Corporate,29-08-2024
300815,Catherine Garcia,justin88@example.net,Germany,Online,30-10-2023
300816,Whitney Henry,smccarty@example.org,Vietnam,Online,31-07-2022
300817,Rachel Ball,,Canada,Online,12-10-2022
300818,Nancy Jackson,keith18@example.org,India,Retail,30-06-2022
300819,Joshua Velasquez,jamesbrown@example.org,France,Online,09-09-2024
300820,Maria Sims,brownjoanna@example.org,China,Retail,12-Sep-23
300821,John Harris,icooper@example.org,Japan,Online,06-04-2023
300822,Michael Ortega,kristinyoder@example.com,Japan,Corporate,01-07-2024
300823,William Hart,timothy62@example.net,United Kingdom,Online,26-12-2022
300824,Luke Dixon,qreyes@example.net,China,Retail,17-05-2025
300825,Anthony Melton,phorne@example.com,Mexico,Wholesale,14-Nov-21
300826,Daniel Ramos,sararios@example.org,Australia,Wholesale,17-07-2021
300827,Erika Thompson,joycekeith@example.org,United Kingdom,Online,12-Jun-25
300828,Mary Richards,joel82@example.org,germany,Retail,04-30-2024
300829,Jack Brandt,lukecase@example.com,Canada,Corporate,23-02-2025
300830,Matthew Mclaughlin PhD,evanlong@example.org,Germany,Online,03-10-2022
300831,Debbie King,ucarr@example.org,Canada,Online,16-05-2025
300832,Roger Valencia,ksmith@example.org,China,Corporate,26-07-2021
300833,Gary Estrada,fwolf@example.net,China,Online,12-11-2022
300834,Steven Murphy MD,davidjohnson@example.net,China,Online,24-03-2021
300835,Ricky Sanders,kelleyglen@example.org,Australia,Wholesale,05-06-2024
300836,Lisa Case,gstone@example.net,China,Corporate,28-12-2021
300837,Melissa Bowen,elizabeth52@example.org,China,Online,09-11-2022
300838,Antonio Monroe,harrisjoshua@example.com,United States,Wholesale,07-11-2023
300839,Bradley Armstrong,daniel15@example.org,Germany,Online,05-11-2021
300840,Laura Mcfarland,johnsonedward@example.net,United States,Corporate,08-06-2025
300841,Teresa Curry,davisjames@example.com,Japan,Corporate,02-07-2021
300842,Cheryl Salazar,rhondaray@example.com,Canada,Online,07-12-2023
300843,Kathryn Franklin,thomasbrandon@example.org,Brazil,Wholesale,28-01-2021
300844,Christopher Delacruz,wortiz@example.net,germany,Corporate,28-04-2024
300845,Raymond Nunez,rodriguezrichard@example.org,UK,Retail,05-12-2021
300846,Luis Johnson,jenniferstanley@example.net,england,Corporate,25-03-2025
300847,Christina Dean,benjaminarmstrong@example.com,Australia,Online,18-06-2024
300848,Adam White,kimberly12@example.com,Japan,Corporate,26-07-2022
300849,Alexander Hansen,igarrett@example.com,Australia,Retail,18-07-2021
300850,Erin Taylor,nicholas09@example.org,China,Online,18-12-2024
300851,Walter Griffith,cochranjill@example.org,U.K.,,02-03-2024
300852,Michael Carlson,kimberlysilva@example.org,Germany,Wholesale,09-09-2024
300853,Jesse Thomas,rodneyhoward@example.com,Japan,Online,18-07-2024
300854,Phillip Anderson,greencharles@example.net,United States,Corporate,13-05-2023
300855,William Conrad,nmartinez@example.org,Vietnam,Retail,07-22-2024
300856,Diana Jackson,ramosjennifer@example.org,India,Retail,23-01-2023
300857,Alison Perez,michelleschmidt@example.org,Japan,Online,10-27-2022
300858,Sean Carey,walkerjennifer@example.com,United States,Retail,05-18-2022
300859,Alan Cox,kfrye@example.net,IND,Online,29-10-2020
300860,Richard Dean,scott55@example.com,Japan,Wholesale,03-12-2022
300861,David Mendoza,taylorlisa@example.com,India,Wholesale,10-16-2022
300862,Justin Hammond,williamsanthony@example.net,United Kingdom,Wholesale,01-Nov-22
300863,Ashlee Ross,burnsrodney@example.org,United Kingdom,Corporate,17-08-2024
300864,Robin Santiago,lrodriguez@example.org,United States,Corporate,22-05-2023
300865,Grant Brown,gonzalezbrad@example.com,Brazil,Retail,01-02-2025
300866,Micheal Cook,hesskeith@example.net,United Kingdom,Wholesale,04-03-2021
300867,Curtis Morales Jr.,angelcunningham@example.org,China,Wholesale,07-06-2025
300868,Megan Griffin,fcarlson@example.org,Mexico,Wholesale,05-30-2022
300869,Felicia Cooke,catherinemoore@example.com,Australia,Retail,08-09-2021
300870,Stacy Kim,christianrichards@example.net,Vietnam,Online,04-10-2025
300871,Scott Smith,,Mexico,Online,13-11-2021
300872,Lori Johnson,popebrent@example.net,Mexico,Retail,01-03-2021
300873,Thomas Johnson,brenda88@example.org,Vietnam,Online,03-02-2023
300874,Melissa Zimmerman,audrey53@example.net,Australia,Wholesale,07-10-2024
300875,Richard Williams,,Brazil,Wholesale,26-08-2025
300876,Jennifer Obrien,pfowler@example.org,India,Wholesale,09-10-2024
300877,Melinda Cervantes,vmorrison@example.com,U.K.,Online,28-08-2021
300878,Tina Hernandez,dmitchell@example.com,China,Wholesale,05-03-2021
300879,David Thompson,samuel38@example.net,Vietnam,Retail,24-01-2023
300880,Keith Wilson,eroman@example.net,United Kingdom,Corporate,15-08-2023
300881,Stephen Charles,,Mexico,Corporate,10-10-2024
300882,Sarah Garcia,kbrown@example.net,United States,Retail,20-12-2022
300883,Robert Burton,,Japan,Retail,28-12-2023
300884,Cynthia Cohen,hlester@example.org,Australia,Retail,20-05-2025
300885,Monica Medina,sarah80@example.org,China,Wholesale,18-07-2025
300886,Stephanie Torres,eugenemartinez@example.com,United Kingdom,Wholesale,08-07-2025
300887,Crystal Mcgrath,samuel08@example.org,Mexico,Wholesale,11-04-2023
300888,Joshua Barnes,thomas12@example.org,United States,Wholesale,21-12-2020
300889,Kyle Davis,villawilliam@example.com,Brazil,Online,26-07-2022
300890,Rebecca Greene,gcastro@example.org,Germany,Retail,14-01-2024
300891,Lauren Duarte,dbeck@example.com,Germany,Corporate,25-12-2022
300892,Micheal Green,tylerrodney@example.com,China,Corporate,17-11-2020
300893,Juan Wright MD,mathewbennett@example.org,Brazil,,19-10-2022
300894,Robert Ballard,owhite@example.org,United States,Corporate,23-07-2024
300895,Michaela Campbell,preyes@example.net,United Kingdom,Wholesale,01-02-2025
300896,Allison Chavez,edward70@example.org,China,Wholesale,27-12-2021
300897,Charles Zavala,bethany36@example.com,DE,Corporate,21-06-2023
300898,Jonathan Berry,josephross@example.net,Japan,Wholesale,05-18-2023
300899,Shirley Taylor,randall28@example.com,United States,Online,05-03-2023
300900,Alex Whitaker,evansjason@example.org,Australia,Online,04-09-2023
300901,Misty Howard,yolandamarks@example.net,India,Online,06-08-2023
300902,John Russell,petersontina@example.org,France,Wholesale,13-09-2022
300903,Jorge Morales,kentmichael@example.com,Vietnam,Corporate,03-04-2025
300904,Dennis Jensen MD,marksheidi@example.com,Vietnam,Wholesale,01-06-2024
300905,Jennifer Brown,vmosley@example.org,Australia,Wholesale,21-Oct-20
300906,David Medina,paynestephanie@example.net,Vietnam,Retail,11-07-2024
300907,Roy Thomas,christopher46@example.net,United Kingdom,Retail,05-09-2020
300908,Darrell Nguyen,samanthasims@example.com,IND,,26-11-2024
300909,Kimberly Ballard,hollyperkins@example.net,India,Online,24-05-2023
300910,Timothy James,haley15@example.com,United Kingdom,Corporate,04-10-2023
300911,Regina Williams,austinjennifer@example.net,France,Retail,10-08-2023
300912,Priscilla Vang,heidijames@example.net,China,Retail,26-07-2021
300913,John Henderson,perezcaitlin@example.net,India,Retail,20-11-2020
300914,Ernest Jenkins,craigriley@example.com,Canada,Corporate,13-09-2024
300915,John Williams,lindsay48@example.net,Germany,Corporate,11-07-2022
300916,Thomas Lutz,kristen89@example.com,France,Retail,30-11-2021
300917,Gabriel Graham,alexisgibbs@example.com,Germany,Wholesale,27-10-2022
300918,Katherine Ramos,duncankimberly@example.com,India,Online,28-03-2022
300919,Cheryl Hunter,,India,Retail,03-07-2024
300920,James Anderson,kayleerogers@example.com,Canada,Retail,15-Dec-21
300921,Geoffrey Franklin,sarasmith@example.net,France,Online,07-12-2020
300922,Bailey Hernandez,sylviayates@example.com,Vietnam,Wholesale,16-10-2022
300923,Matthew Collins,,France,Retail,26-06-2025
300924,Douglas Lucero,watsonteresa@example.net,Mexico,,20-10-2020
300925,Robert Fowler,smithrebecca@example.net,Canada,Corporate,27-09-2024
300926,Jose Foster,,Vietnam,,27-09-2020
300927,Kyle David,agalvan@example.com,Canada,Retail,14-01-2025
300928,Jennifer Baker MD,ujones@example.org,India,Wholesale,23-11-2022
300929,Joseph Perez,bpeterson@example.com,Australia,,06-04-2025
300930,Sharon Patel,ospencer@example.org,France,Corporate,23-02-2024
300931,Jose Collins,powersheather@example.org,DE,Wholesale,04-07-2022
300932,Heidi Goodwin,brandon64@example.com,France,Wholesale,08-03-2023
300933,John Singh,meganjones@example.org,Mexico,,06-12-2023
300934,Micheal West,nfleming@example.net,Vietnam,Corporate,21-May-25
300935,Jeffrey Ayala,johncarter@example.net,France,Retail,28-09-2024
300936,Christopher Lee,ecohen@example.com,Vietnam,Wholesale,21-01-2024
300937,Joshua Solis,lawsonpaul@example.org,Australia,Wholesale,07-06-2022
300938,Miguel Lee,ylynch@example.org,Mexico,Retail,18-10-2024
300939,Sandra Adams,markperez@example.com,Mexico,Retail,16-04-2022
300940,Sharon French,robertsonjennifer@example.com,Japan,Retail,21-09-2020
300941,Kayla Jones,lreed@example.com,Brazil,Wholesale,13-11-2022
300942,Tina Green,ibrown@example.org,China,Retail,07-12-2021
300943,Melissa Alvarez,shannonmueller@example.org,Japan,Retail,05-10-2024
300944,Nicole Mcbride,john91@example.org,United Kingdom,Wholesale,28-09-2020
300945,Kayla Scott,klara@example.net,Vietnam,Retail,07-05-2023
300946,Kayla Moore,torrestricia@example.com,India,Corporate,17-10-2022
300947,John Hill,qbecker@example.com,Australia,Retail,23-Jul-23
300948,Shannon Downs,lpage@example.com,Australia,Wholesale,29-10-2021
300949,Justin Perez,pmartin@example.org,China,Retail,29-04-2021
300950,William Galloway,kjohnson@example.net,India,Corporate,04-07-2023
300951,Sean Glass,garymartinez@example.org,Australia,Online,18-Sep-21
300952,Stephen Smith,ymurray@example.org,France,Retail,27-09-2020
300953,Ryan Carlson,hespinoza@example.org,China,Corporate,21-11-2020
300954,Chelsey Reyes,robertssamantha@example.org,Australia,Online,28-05-2023
300955,Francisco Sanchez,lawrencekari@example.com,Canada,Online,25-Feb-25
300956,Pamela Pierce,jamesparker@example.net,Japan,Online,17-01-2022
300957,Anne Smith,bryantkaren@example.org,Canada,Retail,31-03-2022
300958,Diana Rivera,ekim@example.com,Australia,Online,06-09-2020
300959,Jessica Compton,,Australia,Corporate,05-10-2020
300960,Sydney Evans,fletcherjanet@example.org,India,Wholesale,23-09-2020
300961,Jeremy Nguyen,,France,Retail,06-08-2025
300962,Joseph Smith,russellkelley@example.com,China,Retail,11-07-2024
300963,Nicholas Cunningham,,Canada,Wholesale,08-06-2023
300964,Kimberly Grant,kennedywanda@example.net,Brazil,Wholesale,03-08-2024
300965,Angel Johnson,dwhite@example.org,China,Retail,14-11-2023
300966,Allison Wheeler,andrewmiller@example.com,germany,Retail,06-07-2023
300967,Heather Sweeney,,Brazil,Corporate,01-26-2025
300968,Tony Merritt,sarah17@example.com,United States,Corporate,07-06-2023
300969,Tyler Murray,fcarter@example.net,Australia,Corporate,05-05-2022
300970,James Lopez Jr.,juanfranklin@example.net,China,Retail,27-05-2024
300971,Derek Martin,lcook@example.org,Mexico,Retail,05-09-2022
300972,Sierra Gentry,jennifer54@example.org,Vietnam,Retail,29-11-2022
300973,Melanie Watson,floreskimberly@example.org,Mexico,Wholesale,11-03-2021
300974,Beth Kane,trivas@example.net,China,Retail,05-09-2020
300975,Amy Ross,robert07@example.org,Brazil,Corporate,02-10-2020
300976,Ryan Harrison,wesleycalhoun@example.net,China,Corporate,20-09-2021
300977,Rachel Smith,washingtondenise@example.net,Brazil,Corporate,22-04-2022
300978,Michelle Allen,victoriajones@example.net,France,Wholesale,30-07-2021
300979,Jacqueline Olson,hartmansherry@example.net,Australia,,14-04-2025
300980,Anna Andrews,bishopmegan@example.org,Vietnam,Corporate,26-02-2024
300981,Emily Simmons,manningjeremy@example.com,China,Corporate,27-07-2025
300982,Christina Johnson,pachecobrittney@example.net,Brazil,Wholesale,06-12-2020
300983,Dawn Haynes,wileyaudrey@example.com,United Kingdom,Wholesale,26-09-2020
300984,Edward Cochran,laurenboyd@example.com,United Kingdom,Online,22-06-2023
300985,Sharon Jenkins,brookeramirez@example.com,Australia,,18-08-2023
300986,Nicholas Chung,tiffanyharris@example.com,Vietnam,Retail,29-06-2024
300987,Steven Swanson,johnsonmartin@example.org,Mexico,Wholesale,19-09-2024
300988,Lisa Walker,caseystafford@example.org,Vietnam,Corporate,06-04-2022
300989,Monica Kim,matthewhull@example.com,Canada,Online,08-07-2025
300990,Don Gardner,mcgeeseth@example.net,Brazil,Wholesale,04-25-2023
300991,Whitney Macdonald DVM,amyponce@example.com,Brazil,Online,28-05-2023
300992,William Velez,richard28@example.org,Brazil,Retail,31-08-2024
300993,Robert Mcintosh,,United States,Online,27-04-2022
300994,James Harris,jessicasmith@example.org,Japan,Online,05-06-2022
300995,Ralph Rodriguez,tfuller@example.net,Vietnam,Wholesale,15-05-2023
300996,Ashley Hall DVM,fordwilliam@example.com,Mexico,Online,20-Oct-20
300997,Mrs. Erin Phillips,dfleming@example.net,Australia,Corporate,02-20-2021
300998,Alexander Love,samantha54@example.net,Australia,Online,06-03-2024
300999,Yvette Orozco,iansantana@example.net,United States,Corporate,14-05-2025
301000,Alexandra Heath,millerdaniel@example.org,Germany,Wholesale,14-06-2022
301001,Susan Reed,,Japan,Wholesale,23-12-2024
301002,Ruben Garcia,ipadilla@example.com,Brazil,Corporate,08-11-2022
301003,Hector Paul,dawn31@example.org,China,Corporate,22-08-2023
301004,Tyler Howell,kendra03@example.net,United Kingdom,Online,17-09-2020
301005,Donald Martinez,johnsross@example.net,Brazil,Corporate,24-02-2025
301006,Diane Jones,courtney13@example.net,United states,Online,21-09-2023
301007,Stephanie Moyer,michael35@example.net,China,Corporate,08-05-2022
301008,Isaiah Jones,russelltommy@example.net,Japan,Wholesale,02-07-2023
301009,Kenneth Hahn,jonespaul@example.com,United Kingdom,Corporate,09-23-2020
301010,Michael Allen,smason@example.net,Vietnam,Online,19-01-2023
301011,Claudia Lee,kristopher53@example.org,Australia,Retail,16-04-2021
301012,James Charles Jr.,alan25@example.org,Canada,Online,05-09-2020
301013,James Scott,gwhite@example.com,Canada,Online,11-01-2021
301014,Antonio Lopez,jefferywalker@example.com,France,Online,08-05-2023
301015,Omar Johnson,daypatricia@example.net,China,Online,11-12-2024
301016,Mark Haley,pdixon@example.org,Vietnam,Corporate,23-11-2020
301017,Anita Long,laurajensen@example.org,Canada,Online,03-06-2021
301018,Tina Mclean,kcook@example.net,Brazil,Online,27-01-2022
301019,Erica Cunningham,christopherwatkins@example.net,Canada,Retail,12-08-2024
301020,James Hall,robertbrock@example.org,Australia,Retail,08-07-2024
301021,Brenda Wood,chrismurray@example.com,Canada,Corporate,25-08-2024
301022,Beth Solomon,davismax@example.org,Brazil,Online,11-02-2025
301023,Abigail Lopez,coreypope@example.net,Brazil,Online,17-10-2021
301024,Terry Warren,boydrenee@example.net,Japan,Wholesale,19-12-2023
301025,Brandon Rodriguez,gordonjason@example.com,Canada,Wholesale,07-09-2020
301026,Monica Gilmore,evaughn@example.org,Germany,Corporate,29-04-2022
301027,Justin Williams,christensenkendra@example.org,United Kingdom,Corporate,08-03-2024
301028,Melissa Hodge,kelleynicholas@example.org,Brazil,Retail,22-01-2023
301029,Stephanie Lara,martin40@example.net,Mexico,Wholesale,17-03-2023
301030,Carol Webster,aaronthompson@example.org,Australia,,22-02-2021
301031,Lori Roberson,derekdougherty@example.org,France,Wholesale,28-09-2023
301032,John Ramirez,jessicamiddleton@example.net,United Kingdom,Retail,04-12-2021
301033,William Frye,jacquelinenunez@example.net,Mexico,,27-05-2024
301034,Andrew Clark,hilljennifer@example.org,India,,20-10-2023
301035,Mitchell Jimenez,heathergarcia@example.com,Germany,,04-10-2021
301036,Ricardo Anderson,butlerolivia@example.com,India,Online,04-02-2024
301037,Michael Summers,jennifer93@example.com,Germany,,12-06-2021
301038,Steven Davis,davidjones@example.org,United Kingdom,Retail,13-12-2022
301039,Ann Fleming PhD,harrisonnicholas@example.net,IND,Corporate,12-04-2023
301040,Lauren Sosa,davidglover@example.com,Canada,Corporate,13-11-2020
301041,Kimberly Hill,jmyers@example.net,Japan,,26-11-2021
301042,Teresa Barnes,masonmichael@example.net,Australia,Wholesale,26-01-2021
301043,Jennifer Booker,wstevens@example.org,Australia,,02-01-2025
301044,Tara Miller,dcox@example.com,France,,31-07-2022
301045,Rachel Turner,alexanderryan@example.org,Vietnam,Online,28-07-2023
301046,Chelsea Walker,tcooper@example.net,Germany,Online,02-02-2024
301047,Colton Bradford,htaylor@example.org,United Kingdom,Retail,08-09-2023
301048,Daniel Jenkins,samantharodgers@example.net,Germany,Retail,21-02-2022
301049,Michael Garcia,fergusontrevor@example.net,France,Corporate,10-06-2023
301050,Natalie Conrad,danielleramsey@example.net,DE,,01-06-2025
301051,Melanie Baker,anitaballard@example.org,Mexico,Retail,01-02-2021
301052,Diane Murray,pamelaestrada@example.com,Mexico,Online,07-04-2024
301053,Dean Harris,lambjohn@example.org,Canada,Online,28-04-2023
301054,Michael Porter,brooksjennifer@example.com,Brazil,Retail,12-03-2024
301055,Jeanette Norris,victor76@example.net,Germany,Wholesale,24-12-2024
301056,Wanda Griffith,stacey53@example.com,Canada,Online,23-03-2024
301057,Scott Long,erivers@example.com,Japan,Wholesale,08-07-2022
301058,Bob Cooper,andrew09@example.com,United States,Retail,15-09-2021
301059,Sylvia Torres,briggsjacob@example.com,Mexico,Retail,16-04-2025
301060,Todd Johnston,cturner@example.org,Canada,Online,24-08-2023
301061,Alexis Berg,derrick59@example.org,China,Online,25-03-2021
301062,Timothy Mitchell,debra93@example.org,Brazil,Corporate,29-Dec-21
301063,Jason Wilson,olivia30@example.com,China,Retail,17-08-2024
301064,Randy Perez,johnsondebbie@example.net,Canada,Retail,01-07-2023
301065,Samantha Gillespie,sarahmiller@example.net,China,Retail,10-04-2021
301066,Timothy Campbell,jasonochoa@example.net,Australia,Retail,30-05-2023
301067,Jessica Bullock,rgreen@example.net,Japan,Online,23-01-2022
301068,Mr. Cory Hanna PhD,holtrobert@example.com,germany,Corporate,02-11-2025
301069,Courtney Wallace,banderson@example.com,Mexico,,15-01-2025
301070,Cory Smith,rhonda05@example.org,Brazil,Corporate,28-01-2024
301071,Amy Pennington,mark80@example.org,India,Wholesale,24-09-2024
301072,Scott Thompson,cameronlopez@example.com,United Kingdom,Wholesale,16-10-2020
301073,Barbara Johnson,jeremy91@example.org,Mexico,Corporate,23-12-2023
301074,Lori Miller,,China,,24-Jun-24
301075,Michael Holmes,uthompson@example.org,Mexico,Wholesale,07-22-2022
301076,Nicholas Chase,mauriceball@example.net,Germany,Retail,02-09-2023
301077,Mary Lewis,eddiehernandez@example.net,China,,05-06-2022
301078,Michael Lee,aaroncox@example.com,China,Corporate,08-Jul-24
301079,Rachael Walker,jeremiah36@example.com,France,Corporate,14-02-2024
301080,Andrew Sanders,arnoldstephen@example.net,United Kingdom,Wholesale,06-02-2021
301081,Rachel Martinez,mariagonzalez@example.org,Mexico,Wholesale,08-08-2021
301082,Christopher Garcia DDS,patriciagrant@example.net,Australia,,27-Feb-21
301083,Brandon Trevino,wleblanc@example.com,United Kingdom,Corporate,29-Oct-23
301084,James Gonzalez,imolina@example.org,Vietnam,Wholesale,03-05-2023
301085,Claire Vazquez,,Brazil,Wholesale,18-09-2021
301086,Nicole Carter,michaelmooney@example.net,Mexico,Online,17-03-2023
301087,Mary Jennings,,Japan,Online,30-06-2023
301088,Stephen Haney,jason06@example.org,India,Retail,13-Dec-20
301089,Miranda Lin,carlholland@example.net,Japan,,30-10-2024
301090,Ricky Hill,,Japan,Retail,10-Dec-20
301091,Patricia Delgado,eddie13@example.com,Mexico,Retail,12-12-2024
301092,Katie Mitchell,uperez@example.com,india,Online,15-07-2021
301093,Erik Hill,uwilliams@example.com,Japan,Wholesale,13-12-2023
301094,Taylor Keller,christopher41@example.org,United Kingdom,,05-07-2023
301095,Gloria Patterson,hudsonellen@example.net,United States,Wholesale,30-06-2023
301096,Christine Morris,lhoward@example.org,India,,08-04-2024
301097,Chad King,qbray@example.org,IND,Retail,19-01-2023
301098,Kathleen Taylor,hernandezcharles@example.org,China,Corporate,07-01-2021
301099,Jessica Potts,kford@example.net,India,,10-07-2023
301100,Troy Wells,martintracy@example.com,Vietnam,Retail,07-12-2022
301101,Victoria Lopez,rpearson@example.org,France,,27-10-2021
301102,Kenneth Moreno,awong@example.com,Mexico,Wholesale,19-12-2022
301103,Christine Mccoy,james91@example.net,Mexico,Online,07-11-2021
301104,Colin Mckay,hunter12@example.org,United Kingdom,Retail,06-Jul-24
301105,Heather Johnson,tom64@example.com,France,Online,16-06-2021
301106,Thomas Castillo,smithrobert@example.net,France,Corporate,25-06-2023
301107,Joshua Farmer,kmorales@example.com,Canada,Wholesale,26-12-2022
301108,Stacey Davis,paulbailey@example.net,United States,Online,18-08-2023
301109,Gary Johnson,michaelhale@example.com,Canada,Corporate,13-08-2025
301110,Jasmin Nelson,djensen@example.com,United Kingdom,Retail,29-08-2021
301111,Krystal Howard,nwalker@example.org,Australia,Corporate,22-01-2021
301112,Michelle White,,Australia,Wholesale,20-02-2024
301113,Elijah Archer,christina89@example.net,Vietnam,Wholesale,25-09-2022
301114,Lisa Bailey,robert63@example.com,China,Corporate,12-11-2024
301115,Shelly Mcmahon,julie44@example.org,United States,Corporate,11-07-2025
301116,Bryan Hudson,karensanchez@example.net,India,,15-08-2024
301117,Kenneth Mitchell,natalie40@example.net,Mexico,Wholesale,22-05-2025
301118,Melissa Jackson,brandonmurphy@example.com,Brazil,,17-06-2024
